id,age,steps
74908,36,9197
80066,44,8658
66160,45,8201
17097,36,-1
7427,51,-1
63207,51,8203
31167,60,-1
89879,34,5970
27701,43,8416
10666,40,5908
79316,42,8346
16424,32,6411
75053,39,5760
56449,37,7303
10815,18,8307
23414,31,11839
36686,40,6186
56710,37,-1
35131,60,6843
13655,46,5049
8506,49,8592
4185,36,8310
94519,61,5514
60099,43,4296
15570,38,-1
89148,40,8444
35759,45,7602
9858,45,8552
17009,53,8782
66949,30,7195
12266,37,-1
51784,56,7579
26577,41,7122
86052,33,8354
69752,57,6968
31865,53,5907
75270,47,8233
30407,42,7689
93223,45,5650
11529,52,9385
37026,29,9556
69773,57,3883
64039,41,6044
18742,37,7778
18063,33,7798
8854,26,6420
22773,33,9080
51008,41,8183
83937,39,5744
79824,27,5536
39573,39,-1
36702,33,6850
17382,47,7017
75596,36,5298
40147,28,9809
15182,44,7880
32180,38,7474
35858,42,6622
76878,33,7609
312,34,9960
87352,47,6472
24672,26,8600
78556,55,5902
92546,30,7622
33413,36,6016
71178,46,-1
30969,40,5647
96541,38,6725
12432,46,5329
26083,54,8061
97152,51,8321
70483,25,8079
67453,33,7672
9293,30,8054
18418,54,8361
5019,28,6754
84982,38,6935
62006,36,6314
96758,38,6734
46128,37,7444
86234,43,4065
64380,42,5300
31098,37,9026
23850,41,7022
86842,39,10155
91995,41,-1
15618,46,9239
63088,36,5610
2468,48,-1
72157,30,5967
74393,33,8862
33803,42,4777
48074,56,5860
57605,44,5888
8777,45,5773
88841,37,5120
98690,55,6748
4779,37,8446
10829,38,6732
46555,29,-1
21000,39,6379
66364,41,8001
4645,46,7519
32385,43,9671
79131,35,9057
73111,42,5421
5070,46,10306
59856,50,5149
42307,44,7231
87390,47,11282
82281,52,7339
26342,47,7947
15881,34,10009
40202,49,4446
87761,31,7888
34138,39,7916
87071,42,7502
67734,29,6891
2271,43,5296
64488,42,7494
15482,31,8039
56579,44,9690
64445,50,8085
80794,39,8412
38843,50,-1
37875,57,9262
86000,33,7107
18702,44,-1
85633,47,7283
43417,42,6718
71253,40,4602
1343,50,6047
42683,37,9782
87439,44,-1
22353,40,7478
20974,49,8316
74620,23,5181
47587,48,7483
83818,47,8329
46663,29,4306
98569,34,9448
18832,42,-1
42643,35,7753
3912,28,7083
48107,42,5644
39360,48,7605
21041,53,9575
97678,45,7396
54483,48,6154
76500,53,8135
18853,50,5779
64720,43,5105
29637,42,7083
97906,55,7785
23976,42,5659
39186,50,7960
24183,34,-1
46236,49,9404
695,43,8793
87358,46,9052
32347,53,6844
20458,50,-1
29454,51,6515
2037,46,5180
84775,39,10054
66240,32,6611
45157,36,9647
17953,37,9004
1402,35,8183
33676,45,6764
27652,57,5796
20306,55,-1
66509,36,5902
72456,40,8063
18420,33,7254
98480,43,7509
38964,36,7567
42149,34,6778
29412,65,8340
42577,50,7973
70349,44,5036
98351,40,-1
19664,37,4902
76033,40,7870
15613,47,5846
21051,50,8990
19649,39,6441
31490,38,-1
21413,48,8865
50211,36,7780
69417,44,6774
36970,25,8450
3313,33,7629
56602,36,8338
92417,39,5601
48475,30,9794
66880,52,6527
11313,49,7369
80647,30,9222
53230,54,7241
96864,52,6216
5601,44,11150
95376,44,6193
6108,33,8721
58599,37,8565
91595,44,2647
91487,49,7912
11425,54,8673
23984,32,-1
66289,35,8444
52529,43,6931
80350,35,9809
65577,42,8033
29615,28,8978
2097,38,5744
93486,47,-1
68032,34,8235
95762,33,8894
22387,50,4391
26500,42,9214
89225,40,8673
45757,38,8060
525,50,8799
88800,36,4326
63780,38,9284
38317,36,6817
72724,47,6862
59672,46,7602
65558,28,8348
1807,45,6616
83960,27,8849
31370,50,7158
77091,43,6454
71575,39,7729
80092,48,7336
36887,44,9059
83803,37,7547
55281,34,7177
45901,46,6188
59601,57,6223
60415,41,9271
92280,47,5985
29843,51,6838
55056,49,4936
86540,64,6759
6851,30,-1
21321,36,6788
97074,41,8316
84721,49,8989
85450,48,5799
16528,31,8517
90462,38,8167
80824,61,-1
85466,46,5749
9194,38,8007
61778,40,8860
24237,35,7059
64632,45,7931
42947,25,-1
69913,24,9502
4199,54,5599
75687,36,8881
68543,28,9083
95720,34,6680
51997,28,10550
4024,42,6617
36356,36,8226
44982,33,10626
23072,38,8957
6211,35,9452
84237,41,5354
46307,53,6676
69328,49,9248
39182,48,7472
27903,47,4466
65730,41,8070
78107,35,7546
30059,36,6157
83498,14,8368
34233,46,10683
45410,40,6003
25743,39,7535
920,41,6399
83857,38,8931
10901,35,9791
33929,43,6323
88235,20,6421
33249,35,7220
38850,37,9778
86801,34,5466
5779,40,6431
24655,48,7051
60463,40,8012
31870,31,6801
78375,46,6478
37979,33,8245
71097,44,8966
94780,34,5093
97649,55,-1
99182,43,-1
92686,55,8527
18571,33,7012
4505,45,7582
94384,41,7562
79951,43,6476
90329,48,5833
85860,46,6029
50149,44,9593
45794,40,8976
21354,42,6702
48813,56,4692
20847,23,-1
80473,44,7870
10102,46,6159
88159,37,7906
20535,37,8731
20770,42,6274
21373,45,6754
41134,25,7117
24115,42,9463
65870,35,8033
8074,53,6236
19648,47,-1
3319,28,6976
26516,30,10390
26686,37,10078
86132,48,6888
70436,45,6865
73019,35,7032
74875,43,6693
70797,35,-1
92554,29,7008
83921,38,9843
80396,32,8150
16990,46,7004
31920,53,8357
28079,41,5195
36330,48,7248
11499,47,5909
16344,38,6359
54866,51,9499
60681,38,8308
20832,35,-1
3025,53,3530
72282,32,6361
43987,42,-1
90178,42,-1
16765,35,4967
89030,50,-1
88227,55,6202
46395,47,6885
42189,42,4416
98399,41,6668
24929,42,4990
102,47,6239
80760,31,8369
17052,32,11002
79378,41,6558
1116,48,10219
18353,41,7182
8525,55,6379
69867,37,5829
13208,37,-1
76070,32,6186
47537,48,10117
53253,44,9502
5716,47,7346
62998,44,6974
97562,39,8445
49834,44,6944
17403,45,7222
81582,23,9421
54001,34,10601
37359,32,9755
70407,30,-1
79926,41,6942
78288,40,9360
46329,43,8276
41507,55,7837
59865,48,7814
63587,39,7174
804,49,6272
24880,32,6966
48161,37,8171
55012,31,6981
69311,50,-1
89327,39,6624
9543,46,8895
36078,52,-1
30181,32,8476
12258,29,10526
9375,40,9363
14392,47,-1
8246,35,8629
81965,37,8228
26211,35,12329
61219,44,5368
68838,25,6867
43768,41,8367
5146,43,6570
54010,40,8709
69009,37,6308
91231,41,-1
61257,45,5362
88242,37,6354
99471,35,8455
81267,39,7255
37688,54,6715
25870,33,8649
43706,26,7890
62842,30,5375
47811,39,5319
19823,37,5996
82483,42,7820
26688,43,8797
9423,41,7800
16845,26,6944
99062,46,6586
54234,33,6971
31527,47,7634
86631,49,-1
7433,31,-1
23692,56,6806
47454,40,7959
89378,63,7112
59960,34,9871
10776,23,7434
29514,46,6416
21890,41,8521
2371,42,5756
55005,41,8558
36480,40,9798
56056,40,10490
43053,40,6694
51941,25,7288
13799,29,9297
39698,38,6438
2132,36,10768
11833,32,8334
2125,46,7680
63022,34,8072
10592,44,8315
12200,30,6340
57663,37,7188
34735,36,-1
26554,32,7019
94364,47,6389
82248,34,6499
59039,46,7895
62470,40,6302
53727,42,6937
17719,35,8372
84533,46,7818
46518,37,6549
54374,38,7948
35478,40,6265
91441,41,8773
10572,30,9654
96865,42,4744
75260,40,-1
88600,40,7819
71872,35,8100
2694,46,8844
3611,32,4346
30554,46,6182
51247,35,-1
71080,36,6226
54684,50,-1
76511,54,6853
71949,42,5355
51384,31,10049
77641,31,6314
62536,50,4125
17691,49,6064
78466,37,7364
69709,44,7060
29321,35,9389
11643,45,9102
10641,40,8707
52042,47,6535
33169,37,7699
30405,42,10280
55516,39,6354
1137,27,6866
63421,52,6621
95790,50,8467
84279,33,9301
50078,49,7128
79954,56,4559
19559,33,8117
7108,39,4510
97752,22,9782
22833,44,8643
22877,30,-1
63054,34,-1
21276,46,8643
26829,38,8587
98219,43,5573
95358,45,5602
39707,38,8846
51760,48,6529
68727,33,7662
2789,42,8229
55938,39,7642
66161,55,5190
1751,25,7172
99623,34,-1
96533,37,6208
32877,46,5555
10579,43,7699
95764,30,11020
87529,25,9399
83615,25,5945
17284,55,6887
52259,33,7152
82116,30,5795
25329,48,8904
29708,46,4869
73871,51,6124
27187,13,-1
8181,53,6936
10163,36,7286
89756,34,5545
90836,50,6278
41671,46,7339
73304,30,6804
60273,35,-1
49195,44,6840
60025,39,4992
16735,38,3444
28144,42,3854
2375,54,7695
24410,31,8678
82960,37,3237
93387,44,7150
6479,41,5286
19847,43,9342
98822,33,10468
44833,49,4380
43008,42,8381
21372,48,6775
7026,32,10531
75961,39,-1
49627,42,-1
74778,47,-1
44129,46,6730
70834,32,9073
87477,28,-1
7335,28,9756
50007,16,7743
51547,43,7693
31006,43,5668
8247,35,6229
74156,49,8602
51420,53,5948
68253,42,6955
39213,66,7308
12490,52,-1
16188,34,8561
87577,43,8976
43784,35,6799
22302,57,7168
46320,49,5661
58794,29,10994
74607,39,10220
26873,48,8289
97699,55,-1
29338,48,6871
95453,35,8109
76353,35,9387
32426,42,8999
23198,55,10557
18093,34,6999
99254,23,-1
9945,35,8598
69107,45,7227
35852,36,6528
76182,34,-1
70551,45,-1
19040,41,6909
40651,30,9472
65419,48,7812
90160,54,6404
61849,33,6448
91740,29,10728
90416,44,8005
35651,53,-1
88831,36,8618
58780,34,10278
48383,53,7123
82557,48,6405
75292,46,9340
18912,45,6633
95352,46,3735
80517,55,6134
55834,46,8759
72826,33,9883
6187,35,8320
66193,38,11056
58409,42,5839
17501,55,-1
91371,37,6036
11497,30,4895
11943,56,10347
75741,36,6244
82407,35,9438
52618,44,6460
52346,52,6896
72839,29,7602
50671,37,-1
92664,35,6305
33219,36,-1
23627,51,5458
96472,31,4839
33495,38,8065
86582,51,-1
39981,37,5427
9129,28,7134
75006,44,7722
36140,44,9107
53360,45,6568
54543,47,9582
19864,32,8837
46948,46,9245
5308,33,-1
84987,41,7191
88986,31,7939
14273,24,11235
28146,46,8300
80173,57,6399
27602,48,7100
94265,39,4645
72538,29,7783
1721,29,7756
36198,35,-1
49638,39,7259
26705,32,5286
76409,36,7881
69994,38,-1
92670,40,-1
58575,38,8861
60080,53,6119
48590,14,8215
89692,29,-1
50132,28,-1
75416,34,7405
25776,40,9284
97748,20,9638
97757,23,8030
57249,37,5004
32674,41,7188
7031,40,-1
20776,45,7344
2785,51,7603
65970,48,8635
86411,47,5569
36238,46,5541
85791,46,8274
14005,22,-1
23209,39,8976
16234,37,10174
34431,35,9787
29175,48,7216
53623,34,6588
35635,42,4917
29901,44,-1
79925,39,-1
51190,47,6697
62620,60,6362
44005,32,8143
4891,37,6054
80296,42,7053
20330,46,6506
27169,45,9387
15351,42,8871
76761,47,6686
4276,44,5685
50104,43,6200
58275,35,8075
96657,33,9557
49482,49,5169
93668,46,8510
56930,35,6146
64275,36,7590
94188,45,5532
10513,36,8515
92095,45,9713
90237,39,7197
96275,53,-1
2623,47,7217
13674,44,-1
52298,38,8585
45034,37,9016
84372,40,7563
17689,47,5192
80272,47,4710
47895,33,7866
15159,37,9822
84737,62,5055
38295,31,-1
40367,37,5853
57463,24,7487
64155,50,7634
27543,52,8773
70625,53,4961
82083,45,8375
50780,39,6631
82415,38,7682
69501,45,7049
4656,43,7822
51995,32,7302
18727,40,7936
33522,46,8049
98598,48,7318
13152,42,-1
28486,36,10207
17092,30,8143
50074,35,8784
21733,42,8331
67529,43,8844
27379,22,6681
90376,53,7156
55650,41,12042
68992,30,-1
90831,49,6314
13080,25,8841
3638,41,3912
454,45,7955
33134,53,6025
99349,40,5189
16869,50,-1
80324,43,7235
71069,32,-1
38370,41,8636
64266,41,7787
7662,43,-1
6348,39,8872
57310,44,7818
86044,33,7589
76963,40,8303
48204,54,8591
64258,41,6425
20582,42,8976
2465,45,-1
4228,20,11829
20086,51,6919
34038,40,7846
28496,33,-1
92980,34,-1
94980,47,9268
80438,48,6057
93465,48,8275
59616,36,7014
42592,49,6074
20292,43,-1
88371,50,6139
63499,42,6701
17741,53,6510
56248,32,7468
11583,43,-1
88115,38,7680
14486,40,8519
73031,41,7789
27901,48,6848
50048,43,7959
99906,32,8858
44295,38,4839
24369,24,7441
96452,32,8169
18271,27,8453
35231,35,6351
30848,26,7829
52559,37,8655
29268,47,-1
43599,30,7463
90091,24,12272
32213,46,6192
19204,27,-1
23894,38,8779
62749,31,7928
28710,33,6558
49301,43,7615
3229,52,6663
61757,26,9734
55663,41,7286
16098,41,7533
33023,56,6375
48858,38,-1
22078,49,10435
36377,45,6386
8264,38,7001
19582,36,-1
2300,39,6999
36177,39,7546
23131,48,6363
93560,39,7916
78702,44,6382
81206,23,6359
93632,27,5466
64774,46,6862
40322,41,6373
25469,38,7950
43344,42,7091
89394,26,11035
91690,54,5857
38884,38,6268
7110,46,6049
43849,42,7605
90503,33,6520
94343,31,8097
11371,43,9618
27028,41,7263
23646,47,7611
15042,34,8490
65081,26,9554
57316,39,-1
60590,44,8150
95635,54,7053
39074,39,-1
37556,48,7045
7226,44,7029
43662,52,7775
76418,32,8710
26288,48,8175
22441,33,6291
32579,42,7148
20870,52,7254
61792,40,6937
56755,34,9468
88393,43,6372
67502,40,6033
39134,44,-1
86911,45,7953
96706,43,8093
96540,49,8414
97115,38,4455
88384,46,9026
56287,35,5779
60116,43,6306
63154,48,-1
2493,43,4238
46274,56,6721
35753,36,7412
60836,50,7058
32581,53,7006
11791,47,6973
6253,48,9406
17062,25,7844
52841,29,8966
98468,55,6942
53215,52,9832
34614,39,8173
16579,49,5768
61190,46,-1
93842,48,7381
78055,44,7467
20361,42,8711
17627,42,7880
7144,38,-1
70116,26,4927
72504,43,6028
43514,37,9593
58833,53,8873
21793,63,6396
2999,51,6406
87718,44,8132
7123,37,9762
76775,42,-1
38796,55,7146
51379,41,6666
32704,35,8393
68909,32,6725
20277,49,7849
48259,46,5817
87894,35,6300
8928,40,7104
84953,51,-1
78570,37,8963
74889,48,-1
80493,51,5970
41510,34,7267
25159,45,8745
73796,28,-1
72001,31,-1
10654,38,6444
49335,42,10632
43110,33,8336
41359,45,7636
73961,34,4890
55815,45,7691
41517,55,-1
41963,52,7007
12800,37,7096
89300,29,7681
81054,34,-1
84384,38,7706
8832,38,8953
60330,24,6537
97817,35,7914
40460,45,-1
56538,14,9524
96683,52,7901
88541,32,7641
4670,38,6285
564,29,6038
66315,34,7113
10618,38,6729
58670,46,-1
75818,37,8650
81869,30,7825
96933,39,9415
68521,33,6505
70811,39,7004
37182,38,8864
75165,28,8104
33448,44,7848
83013,50,6594
37221,26,9263
79662,39,-1
46507,21,7016
35033,29,-1
20772,38,8828
71281,39,8696
14894,43,-1
60549,47,7496
94057,28,5864
99184,38,10297
61101,44,10091
14902,31,-1
82120,32,8128
86937,27,8071
11823,58,6552
74839,56,6766
18512,53,7854
512,37,7674
43275,36,8442
5464,45,6912
98041,23,7144
36332,51,7961
4195,30,5436
12009,43,6562
6175,42,6120
53142,47,9598
13864,28,8443
96947,30,10747
73371,38,9610
62236,46,7605
23126,42,-1
67738,54,7788
8880,48,7736
63331,20,8634
78302,42,8471
42859,33,9332
28961,35,7422
21286,51,7343
82699,35,-1
87947,50,4611
3368,36,8646
23048,34,7548
37179,34,7444
98051,22,7371
18185,49,7596
70943,38,7880
16126,42,8599
24468,40,8568
57672,37,8810
27418,45,6081
69860,45,8268
74630,36,8854
94262,35,7692
11466,39,9803
69940,47,7878
44520,50,8530
10299,48,7193
45025,44,7850
25253,50,5804
8325,40,5779
64229,37,7522
54950,31,9161
39660,45,4197
54373,40,11189
45011,57,5492
65520,44,8604
60855,45,4969
14254,38,6601
65186,21,6890
21619,43,10813
43483,39,7490
29946,39,5808
85498,26,6876
75873,33,6792
61127,35,6912
94072,36,6433
50714,42,9026
47943,55,10654
14682,37,9442
69382,45,6363
93193,39,-1
36192,41,7458
59985,41,-1
92430,32,7886
24628,28,7575
75459,34,7682
95080,47,-1
50286,32,6121
26757,43,7761
7409,44,8482
76554,35,10192
52045,42,8849
29972,61,7413
95000,40,8239
95806,34,-1
72854,45,5858
33636,34,8726
34976,40,8440
43121,43,6140
20034,47,5852
64573,48,7068
89403,42,7308
4230,23,5970
50322,43,3974
99585,31,-1
19161,30,9376
33681,43,9695
37940,39,8753
14896,43,6310
93377,34,-1
42104,38,6361
12229,52,7090
57380,44,8247
10214,41,-1
72958,38,9181
29499,38,10146
33869,46,7879
65947,44,8164
91694,53,9336
22321,53,7055
10085,18,-1
99470,25,10072
90865,47,9872
68862,45,6780
88423,24,6816
81967,33,8639
59795,46,6368
98422,54,5508
55207,53,8550
6763,43,8063
20441,21,6854
49771,42,9329
13535,46,4595
18759,24,10172
30053,32,6383
79197,32,10190
8913,33,9355
47446,56,7842
41872,47,8834
98654,45,-1
17570,34,9185
22107,36,-1
161,25,9165
33177,37,8691
86767,50,8177
86712,39,5787
56544,43,7198
52886,61,5175
26443,43,6716
35345,39,7427
17933,48,3453
494,51,8941
42505,38,8337
89711,35,6497
98973,43,6194
9406,27,-1
47742,22,9783
86172,47,9574
45827,44,6512
75464,52,8135
88364,30,10158
72415,34,7898
65905,29,10215
51817,43,4604
19496,26,7397
23787,33,5885
23734,38,7668
72446,33,5044
15808,53,-1
62412,40,3411
65440,39,5897
81733,41,-1
32702,42,8963
18176,43,10650
50405,38,6212
10656,35,7971
13868,51,6958
92091,47,6707
63558,24,9628
1574,53,9971
71067,47,5304
73989,40,6742
97463,31,-1
24056,42,-1
94892,39,8120
15598,46,5332
90357,36,-1
20198,41,-1
81792,42,6301
74480,43,7082
84305,42,8796
1332,28,8005
28211,40,7693
53893,40,7460
37913,41,7963
71292,34,6988
33017,43,4450
83464,43,10504
38621,50,7578
45696,34,6729
12610,48,7989
27176,44,5173
72858,33,-1
56299,48,8141
60499,38,5338
20023,45,6857
8965,44,9229
52424,28,6319
15866,58,7411
10049,31,7436
73912,54,6229
29534,58,6713
12435,48,4339
96673,42,7791
87240,52,6328
72771,49,6606
48600,23,6688
59527,38,8327
78449,48,5047
66157,46,5329
18498,35,6339
14952,33,7558
48386,44,5804
95715,55,8804
32832,48,8256
74479,34,-1
90254,31,9640
26791,44,7069
95203,34,7787
7876,25,8526
89213,41,-1
22986,57,-1
14670,37,9795
82363,31,-1
69897,33,8615
52412,55,6310
5426,49,7863
49471,39,5841
23503,51,10320
33965,52,6428
7180,40,6647
62786,60,6591
64787,46,7199
35530,62,6730
86865,33,8768
127,34,9194
82065,26,8603
52920,35,6104
21010,41,8129
93476,43,10417
87425,42,7718
43716,40,7992
8909,40,8249
94040,32,7547
94850,29,-1
24699,37,9180
98237,56,5084
73958,30,-1
39526,35,7831
83171,37,6139
47758,43,7863
66695,40,-1
46210,35,7219
6290,55,6466
59062,36,7936
72155,35,6509
61147,33,7370
26983,38,-1
59996,52,8224
84037,35,9784
3403,41,7444
52192,33,-1
71483,37,7010
3786,34,8562
29536,50,6616
3521,36,8693
42003,41,7283
11386,54,-1
96075,45,6033
51110,53,6418
20000,39,4087
96449,38,5824
76550,41,6553
43138,44,9617
93408,35,6529
52970,44,10190
13179,39,6990
55238,25,7445
47158,35,7317
42334,37,-1
5466,50,6362
64923,40,7049
32123,25,9333
37799,46,9035
78479,52,5097
41266,33,10497
86305,45,9188
58214,35,6203
41799,37,9907
65001,43,6855
71888,50,6872
44004,45,5727
82370,46,-1
18248,33,6006
95799,42,8540
26027,50,-1
14536,37,9285
30690,30,9370
92479,40,7964
21361,48,9085
81491,48,8329
25128,45,9577
44751,36,8412
41740,36,6940
8731,37,7779
7984,48,-1
91957,42,6340
92553,30,-1
22764,27,-1
51972,37,7823
73789,28,7495
42569,44,7812
22374,42,6151
43537,39,9947
91034,53,4473
41234,36,-1
46852,45,8124
19264,28,8352
47327,52,8093
93257,20,8337
99160,38,7909
77488,35,5936
29915,48,6690
46677,47,5835
53300,37,11054
6729,47,6288
24010,45,7263
55053,40,8301
78633,44,8535
14305,39,7730
43207,40,8812
91111,36,6929
50303,41,7570
46224,45,5496
93925,25,6651
50140,37,8269
36657,45,10218
50505,37,8980
90597,14,9538
3935,51,5527
43942,33,8018
40370,30,4504
13824,48,7963
82019,37,8345
91149,52,7036
10981,30,8287
26059,47,7038
2727,22,-1
23008,45,7922
53244,43,-1
6969,44,-1
10054,56,4035
23690,40,6773
66053,39,7500
821,36,8945
38479,48,6306
23987,35,-1
4492,35,8403
50586,44,9363
29366,36,5390
6153,50,-1
88125,51,7779
5977,37,7483
25243,29,6239
30852,37,-1
22379,68,4610
72906,23,9789
91067,39,8842
26869,24,10135
47045,33,9493
46016,42,-1
11972,36,5878
50718,48,8227
19443,42,7515
81435,48,6756
42200,38,5431
9845,35,-1
45180,46,-1
56024,39,5932
7326,45,8248
18985,38,5875
97485,29,7955
62662,28,8574
50490,26,8461
96115,33,8390
73558,37,8878
58998,29,7080
14607,38,7849
31404,40,6496
99405,33,5734
80540,30,6730
31529,41,5856
1581,36,7707
58532,49,-1
65575,54,4705
60775,50,9048
11362,52,6486
69984,45,6692
94409,53,5944
50137,42,10351
9789,35,7965
28049,47,10221
56496,43,6783
63050,38,7021
74505,27,6117
27595,46,7559
63033,40,5669
88102,52,6686
41719,38,6378
23101,56,7073
96915,43,6628
15114,52,6940
63443,29,5154
92790,43,7366
76257,36,7517
26621,39,6583
53527,42,11164
52420,34,7329
49859,50,5326
93406,33,-1
52852,52,8157
17030,42,7336
51898,42,5175
44644,41,8449
58658,42,-1
64447,54,6494
17149,50,4491
11280,40,8628
48587,48,-1
76501,32,10017
52146,37,7579
37446,39,8904
63099,42,8642
45943,36,9049
51685,40,5270
76929,41,8161
93811,36,6146
42068,46,-1
88532,37,9493
32373,42,6651
73787,43,5693
75047,60,7006
20591,47,7247
93352,17,8581
790,34,8950
33308,49,7014
48403,26,9776
64562,38,6881
84625,40,7669
26979,33,-1
28189,44,7776
63880,43,7088
96508,40,6105
32902,28,8430
24344,60,5832
42473,41,8208
32030,41,-1
95181,28,-1
62867,39,9045
94925,42,7825
50674,31,6351
8563,33,8852
35424,51,7810
37316,23,-1
25690,37,-1
57718,33,7580
79128,34,6958
91033,47,6619
2683,37,5150
38058,39,6648
24890,34,9349
51987,56,6411
57222,30,8102
78144,34,8317
68601,43,9161
8667,46,8721
34417,53,7716
85738,64,-1
98369,39,9384
24506,47,7288
40978,41,8738
53786,42,7402
74722,38,6821
81809,38,7734
24948,54,5856
58064,38,6361
42806,45,7012
44642,31,7926
85215,54,7806
38702,36,8271
36585,37,10850
56089,35,8097
70769,32,10651
11409,49,-1
43729,52,6376
74808,28,9052
95870,49,6280
37476,47,5305
20807,29,7709
81913,37,5361
44455,43,5857
70762,51,9049
68030,42,-1
63152,33,8195
94843,36,8228
84007,45,6391
91993,45,9456
89053,47,7734
54944,49,8526
41046,37,-1
18652,50,7455
97336,25,9450
81346,38,8718
66647,38,8265
80190,41,7593
62826,42,-1
16512,40,9926
15440,52,6800
21389,33,-1
50687,39,8074
5473,51,7677
3270,47,-1
63616,33,7938
17715,32,4503
18893,33,9458
17277,33,-1
45535,45,4594
5847,46,7678
11307,39,10196
79373,44,10008
13914,52,5629
14555,29,7705
32464,32,6779
19489,27,-1
19645,36,8409
14149,44,7542
11895,41,5019
55348,53,7887
12642,29,9458
41824,41,7012
64290,37,6280
36825,50,5723
70256,37,7027
7448,42,6608
75091,46,7312
18025,34,8636
98695,41,5522
20072,33,9462
70235,38,8711
41018,42,7893
73639,50,-1
45548,34,8725
52422,43,6629
56192,29,7259
73095,35,8175
7646,41,5566
43830,40,7766
29845,21,8236
95022,41,7992
38077,25,7430
14304,31,8073
6779,14,-1
27582,42,9611
96346,40,7489
782,36,9124
14753,41,7007
28881,45,7803
30220,26,8583
11636,38,6766
65716,34,6347
563,28,10936
21934,58,-1
71364,47,6248
83162,19,11304
22962,31,7891
30004,37,7493
92251,53,7705
50855,40,6834
67926,43,7602
8266,41,6073
18684,24,8168
11735,37,-1
74562,49,7039
68270,42,7275
23971,15,8193
64452,54,6784
21795,31,9695
97055,35,7711
69168,47,4992
72609,42,8079
37716,45,8926
96591,50,5679
21269,60,7345
51648,33,-1
95487,43,11883
36406,38,10202
7281,51,6365
42496,39,8832
8827,40,6519
43989,47,5565
60106,48,7972
68262,32,9837
6456,41,8012
49215,37,6871
47222,26,7005
26812,48,6396
62512,36,7677
60680,49,5146
75231,54,5784
41630,50,7979
91589,49,8480
75123,25,8100
92083,39,8513
65644,44,7688
43323,42,-1
92168,50,8782
58385,36,8321
36058,36,-1
66743,43,7702
4446,40,8033
86058,42,-1
78741,47,6855
7319,50,6496
75389,44,8745
65585,45,9613
70590,42,6926
41079,31,7358
96267,40,7761
91560,36,7780
95539,57,-1
68949,43,-1
64001,42,5644
58203,39,7149
82660,29,6699
30855,33,6711
77372,35,9303
437,46,5423
77068,52,7545
65799,37,7171
80120,38,4843
99625,51,6905
96080,32,-1
43321,50,5150
4699,62,5486
10667,38,9918
10154,37,7021
96480,42,4671
47311,25,8999
19209,30,6199
48790,49,4879
30418,33,11031
3136,44,5451
68724,51,7141
79379,41,-1
41066,48,7451
43112,42,5881
17289,44,6942
24355,54,4774
69275,40,8643
58533,39,7269
29226,36,-1
59464,62,4159
53914,39,8186
90773,38,8136
33171,43,7429
65232,46,7926
44918,39,8956
7167,46,6675
95363,47,7309
86884,42,7126
29775,42,6346
91597,33,8338
4812,40,6905
82669,50,9958
60867,41,8709
58869,45,7648
18386,39,8626
86963,50,7239
10713,40,-1
57466,49,8510
45516,55,-1
31192,46,6354
98590,42,8597
48421,38,7125
29068,41,8705
40855,38,8859
84175,42,6554
93271,41,7550
28110,42,-1
85110,32,5881
27966,30,8014
76341,47,7561
80542,24,9153
44304,41,6163
49945,42,8666
91840,50,9231
99477,53,5979
35681,37,7463
3116,45,8476
62988,48,9162
25252,32,5738
4990,36,-1
2104,47,7302
76174,37,7232
87254,45,6252
90645,43,5684
26936,26,-1
67027,42,8039
30895,27,9528
15528,39,4743
77446,40,9045
59054,30,6824
58577,45,7455
68251,39,6960
67869,31,9025
91204,35,-1
72169,25,6392
54175,27,8646
58452,39,8769
134,47,8145
20013,65,-1
67149,42,6964
68667,30,8746
23090,48,6393
65826,48,10109
1173,53,4527
62400,25,-1
16947,41,6084
97726,19,11477
21592,30,5494
9315,41,6394
43206,49,7255
71660,48,7959
61079,33,6432
39118,43,6925
9660,33,10060
67029,51,6392
23957,45,9683
71403,44,8791
17654,32,7467
38589,35,9327
64407,48,8119
28550,36,7429
58156,33,10503
26940,39,7974
51246,42,6041
39634,12,7024
31727,44,7363
35373,43,7618
74902,36,6413
25668,52,7113
87147,49,7832
98083,43,7122
63743,28,5083
69954,37,4039
88486,34,-1
82192,40,6587
48143,34,7607
8543,34,9295
26449,35,4987
9724,44,7007
86233,37,9092
83915,43,9929
436,46,-1
75343,36,6261
90779,57,6106
70172,53,6247
43673,40,-1
82849,37,6229
89576,39,5492
96021,40,5408
42966,41,7271
35778,42,7052
33309,43,5878
89831,63,7108
68316,46,6914
96642,35,7326
28945,35,7332
33376,26,6766
97417,48,9263
14600,33,8894
37137,28,-1
53070,43,7857
94511,22,7820
44826,43,6580
90230,49,-1
77690,37,9030
45698,39,8401
95196,36,7551
53287,41,7044
752,45,6723
16440,49,8474
42304,43,-1
58309,41,6977
29188,29,8055
14461,36,7745
71730,40,4932
99279,55,8369
30728,45,-1
35876,41,6580
67174,46,5485
57634,45,8775
4107,52,6766
66605,48,-1
66170,40,8993
73992,50,-1
68733,38,10518
94434,45,6899
13041,44,7559
3716,44,-1
41276,31,10640
92306,31,10509
56477,22,9567
54751,60,7203
78704,48,9413
9548,49,-1
56434,42,6742
40961,36,7321
86502,60,6379
59357,30,-1
30784,39,6117
3727,43,8067
87090,37,7283
70754,47,7807
